MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Latitude,Longitude,TempRange,Month,State_Australian Capital Territory,State_New South Wales,State_Queensland,State_Victoria,WindGustDir_E,WindGustDir_N,WindGustDir_NE,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SW,WindGustDir_W,WindDir9am_E,WindDir9am_N,WindDir9am_NE,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SW,WindDir9am_W,WindDir3pm_E,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SW,WindDir3pm_W
13.0,24.9,8.4,46.0,6.0,11.0,75.0,47.0,1.011,1.00696,18.0,24.4,1,1,-36.0737734,146.9135265,11.899999999999999,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
13.5,24.2,6.2,20.0,0.0,6.0,88.0,52.0,1.01071,1.00745,15.4,23.1,1,0,-36.0737734,146.9135265,10.7,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
9.9,25.4,0.0,19.0,4.0,7.0,65.0,35.0,1.00962,1.00538,16.1,25.0,0,0,-36.0737734,146.9135265,15.499999999999998,4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.2,25.0,0.0,30.0,0.0,15.0,68.0,39.0,1.00301,0.99837,16.2,24.6,0,0,-36.0737734,146.9135265,12.8,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.7,21.9,0.0,63.0,26.0,31.0,44.0,27.0,0.99502,0.9966,20.5,18.9,0,0,-36.0737734,146.9135265,11.2,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3.5,20.0,0.0,31.0,0.0,13.0,65.0,30.0,1.00301,0.99956,9.6,19.4,0,0,-36.0737734,146.9135265,16.5,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.6,21.6,0.0,26.0,6.0,11.0,59.0,39.0,1.00518,1.0035,12.6,21.6,0,0,-36.0737734,146.9135265,15.000000000000002,4,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.0,23.4,0.0,24.0,2.0,17.0,73.0,37.0,1.00943,1.00597,12.4,22.9,0,0,-36.0737734,146.9135265,16.4,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11.2,23.9,0.0,31.0,13.0,15.0,54.0,33.0,1.00933,1.00627,18.0,23.6,0,0,-36.0737734,146.9135265,12.7,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7.4,22.0,0.0,28.0,2.0,7.0,58.0,29.0,1.01021,1.00666,14.1,21.3,0,0,-36.0737734,146.9135265,14.6,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5.7,21.4,0.0,17.0,6.0,7.0,68.0,39.0,1.01179,1.00755,12.2,20.9,0,0,-36.0737734,146.9135265,15.7,4,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6.2,22.7,0.0,17.0,0.0,7.0,73.0,33.0,1.01258,1.00824,11.2,22.3,0,0,-36.0737734,146.9135265,16.5,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6.0,22.9,0.0,33.0,0.0,20.0,68.0,34.0,1.00794,1.00242,12.9,22.6,0,0,-36.0737734,146.9135265,16.9,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10.6,16.2,0.0,39.0,7.0,4.0,74.0,86.0,0.99571,0.98929,14.9,15.1,0,1,-36.0737734,146.9135265,5.6,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
12.9,15.8,20.0,70.0,19.0,15.0,83.0,89.0,0.99166,0.98781,13.3,14.5,1,1,-36.0737734,146.9135265,2.9000000000000004,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8.6,12.9,21.0,63.0,26.0,31.0,77.0,62.0,0.99087,0.99018,9.5,11.6,1,1,-36.0737734,146.9135265,4.300000000000001,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
4.5,11.5,3.2,26.0,9.0,13.0,82.0,79.0,1.00054,1.00025,7.6,9.4,1,1,-36.0737734,146.9135265,7.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.6,14.5,4.8,35.0,15.0,20.0,83.0,48.0,1.00469,1.00498,10.1,14.0,1,0,-36.0737734,146.9135265,6.9,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5.4,12.2,0.0,19.0,9.0,7.0,62.0,46.0,1.00972,1.00755,8.2,12.1,0,0,-36.0737734,146.9135265,6.799999999999999,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2.1,16.5,0.0,19.0,0.0,7.0,70.0,38.0,1.01002,1.00814,7.9,16.1,0,0,-36.0737734,146.9135265,14.4,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.8,17.0,0.0,19.0,0.0,7.0,77.0,44.0,1.01258,1.00982,7.2,16.3,0,0,-36.0737734,146.9135265,15.2,5,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.2,19.2,0.0,22.0,7.0,6.0,81.0,49.0,1.01347,1.01061,10.1,19.1,0,0,-36.0737734,146.9135265,12.0,5,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.6,18.9,0.0,15.0,4.0,7.0,75.0,51.0,1.01525,1.01248,10.6,18.5,0,0,-36.0737734,146.9135265,14.299999999999999,5,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.2,19.1,0.0,19.0,6.0,13.0,86.0,44.0,1.01633,1.01387,9.6,18.8,0,0,-36.0737734,146.9135265,14.900000000000002,5,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.2,18.8,0.0,15.0,0.0,7.0,71.0,47.0,1.01791,1.01466,10.3,18.4,0,0,-36.0737734,146.9135265,13.600000000000001,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
4.1,19.3,0.0,20.0,6.0,7.0,82.0,49.0,1.01505,1.0112,10.0,19.2,0,0,-36.0737734,146.9135265,15.200000000000001,5,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.2,18.4,0.0,20.0,6.0,11.0,86.0,49.0,1.01278,1.01021,8.3,18.2,0,0,-36.0737734,146.9135265,15.2,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4.3,19.0,0.0,15.0,0.0,9.0,68.0,36.0,1.01535,1.01239,11.0,18.5,0,0,-36.0737734,146.9135265,14.7,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3.7,20.5,0.0,17.0,0.0,7.0,78.0,45.0,1.01258,1.00844,9.4,20.2,0,0,-36.0737734,146.9135265,16.8,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5.4,19.5,0.0,17.0,0.0,7.0,69.0,40.0,1.0117,1.00893,11.7,19.1,0,0,-36.0737734,146.9135265,14.1,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
4.3,17.7,0.0,15.0,6.0,7.0,89.0,53.0,1.01219,1.00883,8.5,17.7,0,0,-36.0737734,146.9135265,13.399999999999999,5,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.6,18.5,0.0,26.0,4.0,17.0,81.0,49.0,1.00893,1.00518,9.1,18.0,0,0,-36.0737734,146.9135265,14.9,5,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.6,15.1,0.0,28.0,4.0,17.0,86.0,61.0,1.00508,1.00242,7.5,14.6,0,0,-36.0737734,146.9135265,11.5,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6.9,16.3,0.0,35.0,17.0,19.0,77.0,59.0,1.00202,0.99985,10.3,15.3,0,0,-36.0737734,146.9135265,9.4,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
10.3,16.6,0.0,54.0,13.0,19.0,82.0,63.0,1.00173,0.99778,12.9,15.9,0,1,-36.0737734,146.9135265,6.300000000000001,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
12.4,16.4,1.8,52.0,22.0,24.0,82.0,54.0,0.99857,1.00015,13.0,14.5,1,0,-36.0737734,146.9135265,3.9999999999999982,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,15.6,0.0,20.0,6.0,9.0,83.0,61.0,1.00913,1.00597,7.0,14.7,0,0,-36.0737734,146.9135265,12.6,5,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.6,19.7,0.0,13.0,0.0,4.0,82.0,34.0,1.0113,1.00785,8.8,18.7,0,0,-36.0737734,146.9135265,17.099999999999998,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3.7,19.1,0.0,19.0,0.0,11.0,87.0,51.0,1.01021,1.00656,7.4,18.9,0,0,-36.0737734,146.9135265,15.400000000000002,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5.1,18.6,0.0,13.0,2.0,9.0,75.0,57.0,1.00943,1.00716,12.4,18.0,0,0,-36.0737734,146.9135265,13.500000000000002,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
4.4,19.8,0.0,20.0,0.0,7.0,81.0,48.0,1.01179,1.00893,9.4,19.1,0,0,-36.0737734,146.9135265,15.4,5,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.7,19.8,0.0,24.0,4.0,19.0,75.0,43.0,1.01179,1.00804,10.1,19.6,0,0,-36.0737734,146.9135265,15.100000000000001,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6.2,22.9,0.0,30.0,6.0,9.0,71.0,37.0,1.00883,1.00607,11.9,21.7,0,0,-36.0737734,146.9135265,16.7,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6.7,21.1,0.0,20.0,0.0,11.0,69.0,43.0,1.0116,1.00873,12.5,20.8,0,0,-36.0737734,146.9135265,14.400000000000002,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
9.3,20.3,0.0,31.0,9.0,22.0,77.0,50.0,1.0112,1.00637,11.6,19.5,0,1,-36.0737734,146.9135265,11.0,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
11.6,18.1,4.2,19.0,2.0,6.0,97.0,74.0,1.00804,1.00587,13.6,17.4,1,0,-36.0737734,146.9135265,6.500000000000002,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8.0,16.2,0.8,20.0,0.0,11.0,99.0,58.0,1.00834,1.00597,10.1,15.6,0,0,-36.0737734,146.9135265,8.2,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2.6,15.7,0.0,13.0,0.0,2.0,91.0,48.0,1.01002,1.00824,7.1,15.3,0,0,-36.0737734,146.9135265,13.1,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2.2,16.5,0.0,33.0,0.0,19.0,67.0,44.0,1.01219,1.01061,10.2,15.9,0,0,-36.0737734,146.9135265,14.3,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2.2,16.8,0.0,26.0,0.0,15.0,65.0,44.0,1.01683,1.01505,9.6,16.7,0,0,-36.0737734,146.9135265,14.600000000000001,5,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.7,17.1,0.0,44.0,0.0,9.0,73.0,46.0,1.02058,1.01643,8.0,16.8,0,1,-36.0737734,146.9135265,15.400000000000002,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
8.0,14.3,1.2,13.0,0.0,0.0,88.0,75.0,1.01841,1.01574,9.2,14.0,1,1,-36.0737734,146.9135265,6.300000000000001,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8.4,13.4,1.4,13.0,0.0,7.0,78.0,75.0,1.01584,1.01278,10.6,13.4,1,1,-36.0737734,146.9135265,5.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10.6,14.3,4.8,13.0,6.0,9.0,85.0,97.0,1.01012,1.00706,12.4,13.0,1,1,-36.0737734,146.9135265,3.700000000000001,6,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.9,17.4,8.0,13.0,2.0,4.0,99.0,58.0,1.00765,1.00419,11.3,16.5,1,0,-36.0737734,146.9135265,8.499999999999998,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2.8,16.1,0.0,20.0,4.0,11.0,86.0,57.0,1.00459,1.00183,7.6,15.6,0,0,-36.0737734,146.9135265,13.3,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.7,10.5,0.2,11.0,4.0,0.0,99.0,91.0,1.00192,0.99788,4.7,10.2,0,1,-36.0737734,146.9135265,8.8,6,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.7,11.6,14.4,30.0,6.0,17.0,93.0,80.0,0.99433,0.99314,10.0,11.5,1,1,-36.0737734,146.9135265,6.8999999999999995,6,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9.0,12.0,4.6,33.0,9.0,26.0,88.0,79.0,0.9964,0.99551,10.3,11.4,1,1,-36.0737734,146.9135265,3.0,6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6.3,8.8,2.0,43.0,13.0,13.0,92.0,95.0,0.99788,0.99511,6.8,7.9,1,1,-36.0737734,146.9135265,2.500000000000001,6,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,10.5,5.6,37.0,15.0,22.0,77.0,56.0,1.00429,1.00508,4.9,9.7,1,0,-36.0737734,146.9135265,7.5,6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-2.0,9.6,0.0,13.0,0.0,6.0,84.0,72.0,1.0117,1.00962,2.2,8.8,0,0,-36.0737734,146.9135265,11.6,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.3,8.2,0.0,15.0,6.0,6.0,99.0,72.0,1.01229,1.00883,1.9,7.9,0,0,-36.0737734,146.9135265,9.5,6,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.8,12.4,0.0,28.0,4.0,15.0,86.0,60.0,1.00498,0.99975,5.9,12.1,0,0,-36.0737734,146.9135265,10.6,6,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.0,15.8,0.0,24.0,0.0,11.0,82.0,49.0,0.99857,0.9961,6.5,15.5,0,0,-36.0737734,146.9135265,13.8,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.5,14.9,0.4,13.0,2.0,0.0,99.0,63.0,1.00064,0.99956,5.4,13.9,0,0,-36.0737734,146.9135265,14.4,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
